id,permalink,userUrl,username,fullname,avatar,verified,text,html,isRetweet,retweetedBy,replyingTo,relativeTime,displayTime,createdAt,images,links,comments,retweets,likes,Views,bank_ext,text_1,postUrl,replyText,text_v1
2039314462910328865,https://x.com/EmiratesNBD_KSA/status/2039314462910328865,https://x.com/EmiratesNBD_KSA,EmiratesNBD_KSA,EmiratesNBD KSA,https://pbs.twimg.com/profile_images/1762427762424385536/iUFFKIOK_bigger.jpg,,"مقاضيك من السوبرماركت تعطيك كاش باك 5% 🛒
مع بطاقة مزيد الائتمانية من #بنك_الإمارات_دبي_الوطني 💙

للتفاصيل:https://t.co/f46iP22DEz https://t.co/owSa31jYrs","مرحباً, يرجى الاتصال بخدمة العملاء لدينا على الرقم  المجاني 8007547777 و من خارج المملكة على 009660112122333 وسيتمكن أحد موظفينا من مساعدتك بهذا الأمر.",False,,['mo7d_19'],19h,"Apr 1, 2026 · 12:10 PM UTC",2026-04-01T12:10:00Z,,,0,0,0,54,ENBD,"مرحباً, يرجى الاتصال بخدمة العملاء لدينا على الرقم  المجاني 8007547777 و من خارج المملكة على 009660112122333 وسيتمكن أحد موظفينا من مساعدتك بهذا الأمر.",https://x.com/EmiratesNBD_KSA/status/2039314462910328865,"مقاضيك من السوبرماركت تعطيك كاش باك 5% 🛒
مع بطاقة مزيد الائتمانية من #بنك_الإمارات_دبي_الوطني 💙

للتفاصيل:https://t.co/f46iP22DEz https://t.co/owSa31jYrs","مقاضيك من السوبرماركت تعطيك كاش باك 5% 🛒
مع بطاقة مزيد الائتمانية من #بنك_الإمارات_دبي_الوطني 💙

للتفاصيل:https://t.co/f46iP22DEz https://t.co/owSa31jYrs"
2039305085402894553,https://x.com/EmiratesNBD_KSA/status/2039305085402894553,https://x.com/EmiratesNBD_KSA,EmiratesNBD_KSA,EmiratesNBD KSA,https://pbs.twimg.com/profile_images/1762427762424385536/iUFFKIOK_bigger.jpg,,"عليكم السلام.
مرحباً بك, يرجى الاتصال بخدمة العملاء لدينا على الرقم  المجاني 8007547777 و من خارج المملكة على 009660112122333 وسيتمكن أحد موظفينا من مساعدتك بهذا الأمر.","عليكم السلام.
مرحباً بك, يرجى الاتصال بخدمة العملاء لدينا على الرقم  المجاني 8007547777 و من خارج المملكة على 009660112122333 وسيتمكن أحد موظفينا من مساعدتك بهذا الأمر.",False,,['0_ab1172'],20h,"Apr 1, 2026 · 11:33 AM UTC",2026-04-01T11:33:00Z,,,0,0,0,67,ENBD,"عليكم السلام.
مرحباً بك, يرجى الاتصال بخدمة العملاء لدينا على الرقم  المجاني 8007547777 و من خارج المملكة على 009660112122333 وسيتمكن أحد موظفينا من مساعدتك بهذا الأمر.",,,"عليكم السلام.
مرحباً بك, يرجى الاتصال بخدمة العملاء لدينا على الرقم  المجاني 8007547777 و من خارج المملكة على 009660112122333 وسيتمكن أحد موظفينا من مساعدتك بهذا الأمر."
2039302658217902234,https://x.com/0_ab1172/status/2039302658217902234,https://x.com/0_ab1172,0_ab1172,Abdulrahman,https://pbs.twimg.com/profile_images/1951463642324467712/XQYKCCfL_bigger.jpg,,"@EmiratesNBD_KSA 

سلام عليكم ورحمة الله وبركاته 

اقول بتحويل بملغ لبنك محلي ولا توصل ؟","<a href=""/EmiratesNBD_KSA"" title=""EmiratesNBD KSA"">@EmiratesNBD_KSA</a> 

سلام عليكم ورحمة الله وبركاته 

اقول بتحويل بملغ لبنك محلي ولا توصل ؟",False,,,20h,"Apr 1, 2026 · 11:23 AM UTC",2026-04-01T11:23:00Z,,['https://x.com/EmiratesNBD_KSA'],1,0,0,40,ENBD,"@EmiratesNBD_KSA 

سلام عليكم ورحمة الله وبركاته 

اقول بتحويل بملغ لبنك محلي ولا توصل ؟",,,"@EmiratesNBD_KSA 

سلام عليكم ورحمة الله وبركاته 

اقول بتحويل بملغ لبنك محلي ولا توصل ؟"
2039290820038152549,https://x.com/EmiratesNBD_AE/status/2039290820038152549,https://x.com/EmiratesNBD_AE,EmiratesNBD_AE,Emirates NBD,https://pbs.twimg.com/profile_images/1762427651271110656/jOUBidn8_bigger.jpg,,@EmiratesNBD_AE @AppleSupport i have been struggling with my apple wallet for 4 months now. Since i changed from iphone14 to 17. I cannot add my cards (contact issuer) i have spoken to both of you &amp; the problem has not been resolved yet. All steps were done from both sides too!,"Hi Koko, thanks for reaching out. We&#39;re sorry to hear you&#39;re facing an issue. We have replied to your post privately.",False,,['koko_isa8'],21h,"Apr 1, 2026 · 10:36 AM UTC",2026-04-01T10:36:00Z,,,0,0,0,21,ENBD,"Hi Koko, thanks for reaching out. We're sorry to hear you're facing an issue. We have replied to your post privately.",https://x.com/EmiratesNBD_AE/status/2039290820038152549,@EmiratesNBD_AE @AppleSupport i have been struggling with my apple wallet for 4 months now. Since i changed from iphone14 to 17. I cannot add my cards (contact issuer) i have spoken to both of you &amp; the problem has not been resolved yet. All steps were done from both sides too!,@EmiratesNBD_AE @AppleSupport i have been struggling with my apple wallet for 4 months now. Since i changed from iphone14 to 17. I cannot add my cards (contact issuer) i have spoken to both of you &amp; the problem has not been resolved yet. All steps were done from both sides too!
2039287061870411951,https://x.com/YemenOnlineinfo/status/2039287061870411951,https://x.com/YemenOnlineinfo,YemenOnlineinfo,YemenOnline,https://pbs.twimg.com/profile_images/1692006817860120577/5snhVEeA_bigger.jpg,,"#Emirates NBD Completes $2.25 Billion Financing 

Dubai — Emirates NBD announced the successful completion of a long-term financing package worth $2.25 billion ... More :

https://t.co/fbpKgnR3u2 https://t.co/jtEoaMPJqi","<a href=""/search?f=tweets&amp;q=%23Emirates"">#Emirates</a> NBD Completes $2.25 Billion Financing 

Dubai — Emirates NBD announced the successful completion of a long-term financing package worth $2.25 billion ... More :

<a href=""http://yemenonline.info/gulf-news/12159"">yemenonline.info/gulf-news/1…</a>",False,,,21h,"Apr 1, 2026 · 10:21 AM UTC",2026-04-01T10:21:00Z,,"['https://x.com/search?f=tweets&q=%23Emirates', 'http://yemenonline.info/gulf-news/12159']",0,0,0,322,ENBD,"#Emirates NBD Completes $2.25 Billion Financing 

Dubai — Emirates NBD announced the successful completion of a long-term financing package worth $2.25 billion ... More :

yemenonline.info/gulf-news/1…",https://x.com/YemenOnlineinfo/status/2039287061870411951,"#Emirates NBD Completes $2.25 Billion Financing 

Dubai — Emirates NBD announced the successful completion of a long-term financing package worth $2.25 billion ... More :

https://t.co/fbpKgnR3u2 https://t.co/jtEoaMPJqi","#Emirates NBD Completes $2.25 Billion Financing 

Dubai — Emirates NBD announced the successful completion of a long-term financing package worth $2.25 billion ... More :

https://t.co/fbpKgnR3u2 https://t.co/jtEoaMPJqi"
2039286665143886059,https://x.com/aijesinfo/status/2039286665143886059,https://x.com/aijesinfo,aijesinfo,AIJES News,https://pbs.twimg.com/profile_images/1572885037577560064/pCe_YrrE_bigger.jpg,,"Emirates NBD finalise un financement de 2,25 milliards USD

Dubaï — Emirates NBD a annoncé avoir finalisé avec succès un financement à long terme d’une valeur de 2,25 milliards de dollars ... Plus :

 https://t.co/3Bm9eclRs3 https://t.co/dyO29cm4RZ","Emirates NBD finalise un financement de 2,25 milliards USD

Dubaï — Emirates NBD a annoncé avoir finalisé avec succès un financement à long terme d’une valeur de 2,25 milliards de dollars ... Plus :

 <a href=""http://aijesnews.com/fr/business/news32599.html"">aijesnews.com/fr/business/ne…</a>",False,,,21h,"Apr 1, 2026 · 10:20 AM UTC",2026-04-01T10:20:00Z,,['http://aijesnews.com/fr/business/news32599.html'],0,0,0,51,ENBD,"Emirates NBD finalise un financement de 2,25 milliards USD

Dubaï — Emirates NBD a annoncé avoir finalisé avec succès un financement à long terme d’une valeur de 2,25 milliards de dollars ... Plus :

 aijesnews.com/fr/business/ne…",https://x.com/aijesinfo/status/2039286665143886059,"Emirates NBD finalise un financement de 2,25 milliards USD

Dubaï — Emirates NBD a annoncé avoir finalisé avec succès un financement à long terme d’une valeur de 2,25 milliards de dollars ... Plus :

 https://t.co/3Bm9eclRs3 https://t.co/dyO29cm4RZ","Emirates NBD finalise un financement de 2,25 milliards USD

Dubaï — Emirates NBD a annoncé avoir finalisé avec succès un financement à long terme d’une valeur de 2,25 milliards de dollars ... Plus :

 https://t.co/3Bm9eclRs3 https://t.co/dyO29cm4RZ"
2039286086199918686,https://x.com/aijesinfo/status/2039286086199918686,https://x.com/aijesinfo,aijesinfo,AIJES News,https://pbs.twimg.com/profile_images/1572885037577560064/pCe_YrrE_bigger.jpg,,"Emirates NBD Completes $2.25 Billion Financing 

#Dubai — Emirates NBD announced the successful completion of a long-term financing package worth $2.25 billion ... More :

https://t.co/6uEvHN4ghY https://t.co/pQ1NarLD4Z","Emirates NBD Completes $2.25 Billion Financing 

<a href=""/search?f=tweets&amp;q=%23Dubai"">#Dubai</a> — Emirates NBD announced the successful completion of a long-term financing package worth $2.25 billion ... More :

<a href=""http://aijesnews.com/en/business/news32598.html"">aijesnews.com/en/business/ne…</a>",False,,,21h,"Apr 1, 2026 · 10:17 AM UTC",2026-04-01T10:17:00Z,,"['https://x.com/search?f=tweets&q=%23Dubai', 'http://aijesnews.com/en/business/news32598.html']",0,0,0,126,ENBD,"Emirates NBD Completes $2.25 Billion Financing 

#Dubai — Emirates NBD announced the successful completion of a long-term financing package worth $2.25 billion ... More :

aijesnews.com/en/business/ne…",https://x.com/aijesinfo/status/2039286086199918686,"Emirates NBD Completes $2.25 Billion Financing 

#Dubai — Emirates NBD announced the successful completion of a long-term financing package worth $2.25 billion ... More :

https://t.co/6uEvHN4ghY https://t.co/pQ1NarLD4Z","Emirates NBD Completes $2.25 Billion Financing 

#Dubai — Emirates NBD announced the successful completion of a long-term financing package worth $2.25 billion ... More :

https://t.co/6uEvHN4ghY https://t.co/pQ1NarLD4Z"
2039283443331191058,https://x.com/EmiratesNBD_KSA/status/2039283443331191058,https://x.com/EmiratesNBD_KSA,EmiratesNBD_KSA,EmiratesNBD KSA,https://pbs.twimg.com/profile_images/1762427762424385536/iUFFKIOK_bigger.jpg,,"مقاضيك من السوبرماركت تعطيك كاش باك 5% 🛒
مع بطاقة مزيد الائتمانية من #بنك_الإمارات_دبي_الوطني 💙

للتفاصيل:ms.spr.ly/6015QIxfB","مقاضيك من السوبرماركت تعطيك كاش باك 5% 🛒
مع بطاقة مزيد الائتمانية من <a href=""/search?f=tweets&amp;q=%23بنك_الإمارات_دبي_الوطني"">#بنك_الإمارات_دبي_الوطني</a> 💙

للتفاصيل:<a href=""http://ms.spr.ly/6015QIxfB"">ms.spr.ly/6015QIxfB</a>",False,,,21h,"Apr 1, 2026 · 10:07 AM UTC",2026-04-01T10:07:00Z,,"['https://x.com/search?f=tweets&q=%23بنك_الإمارات_دبي_الوطني', 'http://ms.spr.ly/6015QIxfB']",0,0,1,680,ENBD,"مقاضيك من السوبرماركت تعطيك كاش باك 5% 🛒
مع بطاقة مزيد الائتمانية من #بنك_الإمارات_دبي_الوطني 💙

للتفاصيل:ms.spr.ly/6015QIxfB",,,"مقاضيك من السوبرماركت تعطيك كاش باك 5% 🛒
مع بطاقة مزيد الائتمانية من #بنك_الإمارات_دبي_الوطني 💙

للتفاصيل:ms.spr.ly/6015QIxfB"
2039281627226845227,https://x.com/EmiratesNBD_EGY/status/2039281627226845227,https://x.com/EmiratesNBD_EGY,EmiratesNBD_EGY,Emirates NBD,https://pbs.twimg.com/profile_images/1762427526482108416/qjFPlJ1n_bigger.jpg,,"بمناسبة اليوم العربي للشمول المالى، دلوقتي تقدرتفتح حساب مع بنك الإمارات دبي الوطني مجانًا وتحصل على بطاقة خصم مباشر بدون مصاريف إصدار وذلك ضمن مبادرات الشمول المالي تحت رعاية البنك المركزي المصري.

هذا العرض مخصص للأفراد ضمن باقة الشمول المالي خلال الفترة من 1 إبريل حتى 30  إبريل 2026.

تطبق الشروط والأحكام.
رقم التسجيل الضريبي: 319-897-204","بمناسبة اليوم العربي للشمول المالى، دلوقتي تقدرتفتح حساب مع بنك الإمارات دبي الوطني مجانًا وتحصل على بطاقة خصم مباشر بدون مصاريف إصدار وذلك ضمن مبادرات الشمول المالي تحت رعاية البنك المركزي المصري.

هذا العرض مخصص للأفراد ضمن باقة الشمول المالي خلال الفترة من 1 إبريل حتى 30  إبريل 2026.

تطبق الشروط والأحكام.
رقم التسجيل الضريبي: 319-897-204",False,,,21h,"Apr 1, 2026 · 10:00 AM UTC",2026-04-01T10:00:00Z,,,0,0,0,180,ENBD,"بمناسبة اليوم العربي للشمول المالى، دلوقتي تقدرتفتح حساب مع بنك الإمارات دبي الوطني مجانًا وتحصل على بطاقة خصم مباشر بدون مصاريف إصدار وذلك ضمن مبادرات الشمول المالي تحت رعاية البنك المركزي المصري.

هذا العرض مخصص للأفراد ضمن باقة الشمول المالي خلال الفترة من 1 إبريل حتى 30  إبريل 2026.

تطبق الشروط والأحكام.
رقم التسجيل الضريبي: 319-897-204",https://x.com/EmiratesNBD_EGY/status/2039281627226845227,"بمناسبة اليوم العربي للشمول المالى، دلوقتي تقدرتفتح حساب مع بنك الإمارات دبي الوطني مجانًا وتحصل على بطاقة خصم مباشر بدون مصاريف إصدار وذلك ضمن مبادرات الشمول المالي تحت رعاية البنك المركزي المصري.

هذا العرض مخصص للأفراد ضمن باقة الشمول المالي خلال الفترة من 1 إبريل حتى 30  إبريل 2026.

تطبق الشروط والأحكام.
رقم التسجيل الضريبي: 319-897-204","بمناسبة اليوم العربي للشمول المالى، دلوقتي تقدرتفتح حساب مع بنك الإمارات دبي الوطني مجانًا وتحصل على بطاقة خصم مباشر بدون مصاريف إصدار وذلك ضمن مبادرات الشمول المالي تحت رعاية البنك المركزي المصري.

هذا العرض مخصص للأفراد ضمن باقة الشمول المالي خلال الفترة من 1 إبريل حتى 30  إبريل 2026.

تطبق الشروط والأحكام.
رقم التسجيل الضريبي: 319-897-204"
2039281627109449892,https://x.com/EmiratesNBD_EGY/status/2039281627109449892,https://x.com/EmiratesNBD_EGY,EmiratesNBD_EGY,Emirates NBD,https://pbs.twimg.com/profile_images/1762427526482108416/qjFPlJ1n_bigger.jpg,,"In celebration of Arab Financial Inclusion Day ! You can now open your bank account for free with Emirates NBD and get a debit card with no issuance fees as part of the Financial Inclusion Initiatives powered by the Central bank of Egypt

This offer is eligible for individuals within the financial inclusion package during the period from 1st  of April till 30th of April 2026.

Terms and conditions apply.
Tax registration number: 204-897-319","In celebration of Arab Financial Inclusion Day ! You can now open your bank account for free with Emirates NBD and get a debit card with no issuance fees as part of the Financial Inclusion Initiatives powered by the Central bank of Egypt

This offer is eligible for individuals within the financial inclusion package during the period from 1st  of April till 30th of April 2026.

Terms and conditions apply.
Tax registration number: 204-897-319",False,,,21h,"Apr 1, 2026 · 10:00 AM UTC",2026-04-01T10:00:00Z,,,0,0,0,54,ENBD,"In celebration of Arab Financial Inclusion Day ! You can now open your bank account for free with Emirates NBD and get a debit card with no issuance fees as part of the Financial Inclusion Initiatives powered by the Central bank of Egypt

This offer is eligible for individuals within the financial inclusion package during the period from 1st  of April till 30th of April 2026.

Terms and conditions apply.
Tax registration number: 204-897-319",,,"In celebration of Arab Financial Inclusion Day ! You can now open your bank account for free with Emirates NBD and get a debit card with no issuance fees as part of the Financial Inclusion Initiatives powered by the Central bank of Egypt

This offer is eligible for individuals within the financial inclusion package during the period from 1st  of April till 30th of April 2026.

Terms and conditions apply.
Tax registration number: 204-897-319"
2039279412903047462,https://x.com/koko_isa8/status/2039279412903047462,https://x.com/koko_isa8,koko_isa8,κoκo мadeмöıseιιe⁸ 💅🏽,https://pbs.twimg.com/profile_images/2035262775103242240/J6m7iJmF_bigger.jpg,,So its been a week since the last call with no updates yet from IT or operation ? To fix my issue,So its been a week since the last call with no updates yet from IT or operation ? To fix my issue,False,,"['koko_isa8', 'EmiratesNBD_AE']",21h,"Apr 1, 2026 · 9:51 AM UTC",2026-04-01T09:51:00Z,,,1,0,0,25,ENBD,So its been a week since the last call with no updates yet from IT or operation ? To fix my issue,,,So its been a week since the last call with no updates yet from IT or operation ? To fix my issue
2039276112245916006,https://x.com/GCCBusinessNews/status/2039276112245916006,https://x.com/GCCBusinessNews,GCCBusinessNews,GCC Business News,https://pbs.twimg.com/profile_images/1253796411872862212/h2Q8-9rJ_bigger.jpg,,"Emirates NBD has successfully closed $2.25 billion in long-term financing, marking a significant milestone in the region’s financial landscape.
https://t.co/uBRxrEw1zu

#EmiratesNBD #SyndicatedLoan #SustainabilityLinkedLoan #CommodityMurabaha  #GCCBusinessNews @EmiratesNBD_AE https://t.co/WwwhG5Qaks","Emirates NBD has successfully closed $2.25 billion in long-term financing, marking a significant milestone in the region’s financial landscape.
<a href=""https://www.gccbusinessnews.com/emirates-nbd-group-long-term-financing/"">gccbusinessnews.com/emirates…</a>

<a href=""/search?f=tweets&amp;q=%23EmiratesNBD"">#EmiratesNBD</a> <a href=""/search?f=tweets&amp;q=%23SyndicatedLoan"">#SyndicatedLoan</a> <a href=""/search?f=tweets&amp;q=%23SustainabilityLinkedLoan"">#SustainabilityLinkedLoan</a> <a href=""/search?f=tweets&amp;q=%23CommodityMurabaha"">#CommodityMurabaha</a>  <a href=""/search?f=tweets&amp;q=%23GCCBusinessNews"">#GCCBusinessNews</a> <a href=""/EmiratesNBD_AE"" title=""Emirates NBD"">@EmiratesNBD_AE</a>",False,,,22h,"Apr 1, 2026 · 9:38 AM UTC",2026-04-01T09:38:00Z,,"['https://www.gccbusinessnews.com/emirates-nbd-group-long-term-financing/', 'https://x.com/search?f=tweets&q=%23EmiratesNBD', 'https://x.com/search?f=tweets&q=%23SyndicatedLoan', 'https://x.com/search?f=tweets&q=%23SustainabilityLinkedLoan', 'https://x.com/search?f=tweets&q=%23CommodityMurabaha', 'https://x.com/search?f=tweets&q=%23GCCBusinessNews', 'https://x.com/EmiratesNBD_AE']",0,0,0,12,ENBD,"Emirates NBD has successfully closed $2.25 billion in long-term financing, marking a significant milestone in the region’s financial landscape.
gccbusinessnews.com/emirates…

#EmiratesNBD #SyndicatedLoan #SustainabilityLinkedLoan #CommodityMurabaha  #GCCBusinessNews @EmiratesNBD_AE",https://x.com/GCCBusinessNews/status/2039276112245916006,"Emirates NBD has successfully closed $2.25 billion in long-term financing, marking a significant milestone in the region’s financial landscape.
https://t.co/uBRxrEw1zu

#EmiratesNBD #SyndicatedLoan #SustainabilityLinkedLoan #CommodityMurabaha  #GCCBusinessNews @EmiratesNBD_AE https://t.co/WwwhG5Qaks","Emirates NBD has successfully closed $2.25 billion in long-term financing, marking a significant milestone in the region’s financial landscape.
https://t.co/uBRxrEw1zu

#EmiratesNBD #SyndicatedLoan #SustainabilityLinkedLoan #CommodityMurabaha  #GCCBusinessNews @EmiratesNBD_AE https://t.co/WwwhG5Qaks"
2039274083985084797,https://x.com/ConmanNickJ/status/2039274083985084797,https://x.com/ConmanNickJ,ConmanNickJ,conman Nick,https://pbs.twimg.com/profile_images/1945509816476094464/YIU-DVu4_bigger.jpg,,"💥 Imagine a country whose reserves are 100× its budget.

That’s the UAE. 

Dubai and Abu Dhabi sit on $2.49 T in sovereign wealth - enough to run the state for a century without taxes.

The UAE ranks #3 globally in sovereign wealth and public pensions - ahead of Japan, Norway, Canada. 

Compare that to the federal budget: 

-> Reserves are ~100× the annual budget. Two orders of magnitude above spending.

This is structural confidence. Health, education, infrastructure, defense - all covered. 

And still capital to invest globally.

ADIA alone manages $1 T, invested worldwide for durable income. 

Even if oil exports were halted for months, the UAE would barely notice a dent. 

Fear-mongers love to whisper about “dependency on oil.” 

Reality: non-oil sectors generate >95% of Dubai’s GDP, and reserves absorb shocks like a sponge.

No borrowing. Only surplus. Reserves exceed obligations, not the other way around.

That’s why investors trust Dubai: fiscal strength built on strategy, not hysteria.","I am very confused by your statement, specifically in regards to your oil &amp;gas in regards to Dubai, there is none.The original intention was to coordinate profitable assets such as ENBD, Maydan and a number of disparate assets under control of one entity.Also RAK has a small Sovreign fund that is also none oil and gas, ceramic profit etc, there is NO unified strategy for the UAE funds they are each independent .",False,,"['makerofthings22', 'LondonRealTV']",22h,"Apr 1, 2026 · 9:30 AM UTC",2026-04-01T09:30:00Z,,,1,0,0,80,ENBD,"I am very confused by your statement, specifically in regards to your oil &gas in regards to Dubai, there is none.The original intention was to coordinate profitable assets such as ENBD, Maydan and a number of disparate assets under control of one entity.Also RAK has a small Sovreign fund that is also none oil and gas, ceramic profit etc, there is NO unified strategy for the UAE funds they are each independent .",https://x.com/ConmanNickJ/status/2039274083985084797,"💥 Imagine a country whose reserves are 100× its budget.

That’s the UAE. 

Dubai and Abu Dhabi sit on $2.49 T in sovereign wealth - enough to run the state for a century without taxes.

The UAE ranks #3 globally in sovereign wealth and public pensions - ahead of Japan, Norway, Canada. 

Compare that to the federal budget: 

-> Reserves are ~100× the annual budget. Two orders of magnitude above spending.

This is structural confidence. Health, education, infrastructure, defense - all covered. 

And still capital to invest globally.

ADIA alone manages $1 T, invested worldwide for durable income. 

Even if oil exports were halted for months, the UAE would barely notice a dent. 

Fear-mongers love to whisper about “dependency on oil.” 

Reality: non-oil sectors generate >95% of Dubai’s GDP, and reserves absorb shocks like a sponge.

No borrowing. Only surplus. Reserves exceed obligations, not the other way around.

That’s why investors trust Dubai: fiscal strength built on strategy, not hysteria.","💥 Imagine a country whose reserves are 100× its budget.

That’s the UAE. 

Dubai and Abu Dhabi sit on $2.49 T in sovereign wealth - enough to run the state for a century without taxes.

The UAE ranks #3 globally in sovereign wealth and public pensions - ahead of Japan, Norway, Canada. 

Compare that to the federal budget: 

-> Reserves are ~100× the annual budget. Two orders of magnitude above spending.

This is structural confidence. Health, education, infrastructure, defense - all covered. 

And still capital to invest globally.

ADIA alone manages $1 T, invested worldwide for durable income. 

Even if oil exports were halted for months, the UAE would barely notice a dent. 

Fear-mongers love to whisper about “dependency on oil.” 

Reality: non-oil sectors generate >95% of Dubai’s GDP, and reserves absorb shocks like a sponge.

No borrowing. Only surplus. Reserves exceed obligations, not the other way around.

That’s why investors trust Dubai: fiscal strength built on strategy, not hysteria."
2039271367246295390,https://x.com/yzood556/status/2039271367246295390,https://x.com/yzood556,yzood556,يزيد آل مستور القحطاني,https://pbs.twimg.com/profile_images/1207517911960707072/fLUY0-vB_bigger.jpg,,"أول يوم من الشهر هو موعد إيداع مبلغ عائد الربح في الحساب الادخاري.

دائماً أستفيد من هذه الارباح الفائتة بدلاً من الحساب الجاري.

خدمة مميزة لعملاء بنك دبي الوطني في المملكة العربية السعودية المرخص من البنك المركزي السعودي.

#الاستثمار_الأجنبي_المباشر https://t.co/tg1RAUnXKE",مشكور اخوي محمد وباذن الله راح افتح حساب فيه 👍🏼,False,,"['TheDigitalEngi1', 'EmiratesNBD_KSA', 'EmiratesNBD_AE']",22h,"Apr 1, 2026 · 9:19 AM UTC",2026-04-01T09:19:00Z,,,0,0,1,44,ENBD,مشكور اخوي محمد وباذن الله راح افتح حساب فيه 👍🏼,https://x.com/yzood556/status/2039271367246295390,"أول يوم من الشهر هو موعد إيداع مبلغ عائد الربح في الحساب الادخاري.

دائماً أستفيد من هذه الارباح الفائتة بدلاً من الحساب الجاري.

خدمة مميزة لعملاء بنك دبي الوطني في المملكة العربية السعودية المرخص من البنك المركزي السعودي.

#الاستثمار_الأجنبي_المباشر https://t.co/tg1RAUnXKE","أول يوم من الشهر هو موعد إيداع مبلغ عائد الربح في الحساب الادخاري.

دائماً أستفيد من هذه الارباح الفائتة بدلاً من الحساب الجاري.

خدمة مميزة لعملاء بنك دبي الوطني في المملكة العربية السعودية المرخص من البنك المركزي السعودي.

#الاستثمار_الأجنبي_المباشر https://t.co/tg1RAUnXKE"
2039265742336499976,https://x.com/marketgeniusx/status/2039265742336499976,https://x.com/marketgeniusx,marketgeniusx,Market Genius,https://pbs.twimg.com/profile_images/1923702004234268672/CCL_cyvQ_bigger.jpg,,"War Shock Slams UAE - $120bn Wiped Off Dubai, Abu Dhabi Markets

The war in Iran has erased $120bn from UAE stock markets in weeks, hammering Dubai and Abu Dhabi as flight chaos & investor panic expose the vulnerability of the Gulf’s financial hub ambitions.

https://t.co/OeXQwZrEHM","DFM alone lost $45bn of that $120bn. Dubai down 16% since Feb 28, Abu Dhabi down 9%. The financial hub pitch works until your nearest neighbor is getting bombed. Emirates NBD dropped 3.2% in a single session last week. Decades of diversification stress-tested in 30 days.",False,,['clashreport'],22h,"Apr 1, 2026 · 8:56 AM UTC",2026-04-01T08:56:00Z,,,0,0,0,3176,ENBD,"DFM alone lost $45bn of that $120bn. Dubai down 16% since Feb 28, Abu Dhabi down 9%. The financial hub pitch works until your nearest neighbor is getting bombed. Emirates NBD dropped 3.2% in a single session last week. Decades of diversification stress-tested in 30 days.",https://x.com/marketgeniusx/status/2039265742336499976,"War Shock Slams UAE - $120bn Wiped Off Dubai, Abu Dhabi Markets

The war in Iran has erased $120bn from UAE stock markets in weeks, hammering Dubai and Abu Dhabi as flight chaos & investor panic expose the vulnerability of the Gulf’s financial hub ambitions.

https://t.co/OeXQwZrEHM","War Shock Slams UAE - $120bn Wiped Off Dubai, Abu Dhabi Markets

The war in Iran has erased $120bn from UAE stock markets in weeks, hammering Dubai and Abu Dhabi as flight chaos & investor panic expose the vulnerability of the Gulf’s financial hub ambitions.

https://t.co/OeXQwZrEHM"
2039262663033639378,https://x.com/ahmadingreen/status/2039262663033639378,https://x.com/ahmadingreen,ahmadingreen,Robo Crop,https://pbs.twimg.com/profile_images/1865036993647812608/KoQJBg1y_bigger.png,,اللافت أن جزءاً من التمويل مرتبط بالاستدامة. هذا النوع من التمويل يفتح المجال لتسريع مشاريع الطاقة المتجددة والبنية التحتية للمياه، وهي بالضبط المجالات التي تحتاجها المنطقة لدفع التحول المستدام.,اللافت أن جزءاً من التمويل مرتبط بالاستدامة. هذا النوع من التمويل يفتح المجال لتسريع مشاريع الطاقة المتجددة والبنية التحتية للمياه، وهي بالضبط المجالات التي تحتاجها المنطقة لدفع التحول المستدام.,False,,['Almalchannel'],22h,"Apr 1, 2026 · 8:44 AM UTC",2026-04-01T08:44:00Z,,,0,0,0,27,ENBD,اللافت أن جزءاً من التمويل مرتبط بالاستدامة. هذا النوع من التمويل يفتح المجال لتسريع مشاريع الطاقة المتجددة والبنية التحتية للمياه، وهي بالضبط المجالات التي تحتاجها المنطقة لدفع التحول المستدام.,https://x.com/ahmadingreen/status/2039262663033639378,اللافت أن جزءاً من التمويل مرتبط بالاستدامة. هذا النوع من التمويل يفتح المجال لتسريع مشاريع الطاقة المتجددة والبنية التحتية للمياه، وهي بالضبط المجالات التي تحتاجها المنطقة لدفع التحول المستدام.,اللافت أن جزءاً من التمويل مرتبط بالاستدامة. هذا النوع من التمويل يفتح المجال لتسريع مشاريع الطاقة المتجددة والبنية التحتية للمياه، وهي بالضبط المجالات التي تحتاجها المنطقة لدفع التحول المستدام.
2039261337365213687,https://x.com/EmiratesNBD_AE/status/2039261337365213687,https://x.com/EmiratesNBD_AE,EmiratesNBD_AE,Emirates NBD,https://pbs.twimg.com/profile_images/1762427651271110656/jOUBidn8_bigger.jpg,,"مرحبا, نأسف لسماع أنك تواجه هذه التجربة, يرجى إرسال رقم هاتفك و رقم الهوية عبر الخاص ليمكننا مساعدتك, شكرا","مرحبا, نأسف لسماع أنك تواجه هذه التجربة, يرجى إرسال رقم هاتفك و رقم الهوية عبر الخاص ليمكننا مساعدتك, شكرا",False,,['AliAhmedk66633'],22h,"Apr 1, 2026 · 8:39 AM UTC",2026-04-01T08:39:00Z,,,1,0,0,25,ENBD,"مرحبا, نأسف لسماع أنك تواجه هذه التجربة, يرجى إرسال رقم هاتفك و رقم الهوية عبر الخاص ليمكننا مساعدتك, شكرا",,,"مرحبا, نأسف لسماع أنك تواجه هذه التجربة, يرجى إرسال رقم هاتفك و رقم الهوية عبر الخاص ليمكننا مساعدتك, شكرا"
