id,permalink,userUrl,author_name,fullname,avatar,verified,text,html,isRetweet,retweetedBy,replyingTo,relativeTime,displayTime,createdAt,images,links,comments,retweets,likes,Views,bank_ext,text_1,postUrl,replyText,text_v1,post,posttype,Sentiment
2037129872498098414,https://x.com/AliAycha9/status/2037129872498098414,https://x.com/AliAycha9,AliAycha9,Ali Aycha,https://pbs.twimg.com/profile_images/1472637599286243330/X0vFG6qG_bigger.jpg,,"Stay safe and bank with ease with ENBD X and businessONLINE 

Visit https://t.co/0Z1tddYvqD https://t.co/B66aZTs0iA","أنا مستاء جداً من أسلوب التعامل. تم إبلاغي أن بطاقة الفيزا مجانية، وبعدها تم خصم مبلغ 800 ريال بدون توضيح. تقدمت باعتراض رسمي وحتى الآن لا يوجد أي رد. هذا غير مقبول ويضر بثقة العملاء. نرجو التوضيح والمعالجة فوراً.
<a href=""/EmiratesNBD"" title=""Emirates NBD"">@EmiratesNBD</a>",False,,['EmiratesNBD_AE'],16h,"Mar 26, 2026 · 11:29 AM UTC",2026-03-26T11:29:00Z,,['https://x.com/EmiratesNBD'],1,0,0,6,ENBD,"أنا مستاء جداً من أسلوب التعامل. تم إبلاغي أن بطاقة الفيزا مجانية، وبعدها تم خصم مبلغ 800 ريال بدون توضيح. تقدمت باعتراض رسمي وحتى الآن لا يوجد أي رد. هذا غير مقبول ويضر بثقة العملاء. نرجو التوضيح والمعالجة فوراً.
@EmiratesNBD",https://x.com/AliAycha9/status/2037129872498098414,"Stay safe and bank with ease with ENBD X and businessONLINE 

Visit https://t.co/0Z1tddYvqD https://t.co/B66aZTs0iA","Stay safe and bank with ease with ENBD X and businessONLINE 

Visit https://t.co/0Z1tddYvqD https://t.co/B66aZTs0iA",Stay safe and bank with ease with ENBD X and businessONLINE.,Cust,Positive
2037090046386504097,https://x.com/intisar_ma/status/2037090046386504097,https://x.com/intisar_ma,intisar_ma,إنتصار #بالعربي,https://pbs.twimg.com/profile_images/1514738234890280966/iqN82FvB_bigger.jpg,,"@EmiratesNBD_AE B) 1.89%

@Om__saad_ 

@IMoakts 

@um_maazz","B) 1.89%

<a href=""/Om__saad_"" title=""om_saad"">@Om__saad_</a> 

<a href=""/IMoakts"" title=""ORYX Moakts"">@IMoakts</a> 

<a href=""/um_maazz"" title=""um_maaz"">@um_maazz</a>",False,,['EmiratesNBD_AE'],19h,"Mar 26, 2026 · 8:51 AM UTC",2026-03-26T08:51:00Z,,"['https://x.com/Om__saad_', 'https://x.com/IMoakts', 'https://x.com/um_maazz']",0,0,0,5,ENBD,"B) 1.89%

@Om__saad_ 

@IMoakts 

@um_maazz",https://x.com/intisar_ma/status/2037090046386504097,"@EmiratesNBD_AE B) 1.89%

@Om__saad_ 

@IMoakts 

@um_maazz","@EmiratesNBD_AE B) 1.89%

@Om__saad_ 

@IMoakts 

@um_maazz","The text appears to be a mix of social media handles and a percentage, which does not require translation. The percentage remains the same in English.",Cust,Neutral
2037089704685035906,https://x.com/intisar_ma/status/2037089704685035906,https://x.com/intisar_ma,intisar_ma,إنتصار #بالعربي,https://pbs.twimg.com/profile_images/1514738234890280966/iqN82FvB_bigger.jpg,,"@EmiratesNBD_AE Exchanger Volunteering Program

@Om__saad_ 

@um_fayzza 

@um_maazz","Exchanger Volunteering Program

<a href=""/Om__saad_"" title=""om_saad"">@Om__saad_</a> 

<a href=""/um_fayzza"" title=""um_fayzza"">@um_fayzza</a> 

<a href=""/um_maazz"" title=""um_maaz"">@um_maazz</a>",False,,['EmiratesNBD_AE'],19h,"Mar 26, 2026 · 8:50 AM UTC",2026-03-26T08:50:00Z,,"['https://x.com/Om__saad_', 'https://x.com/um_fayzza', 'https://x.com/um_maazz']",0,0,0,3,ENBD,"Exchanger Volunteering Program

@Om__saad_ 

@um_fayzza 

@um_maazz",https://x.com/intisar_ma/status/2037089704685035906,"@EmiratesNBD_AE Exchanger Volunteering Program

@Om__saad_ 

@um_fayzza 

@um_maazz","@EmiratesNBD_AE Exchanger Volunteering Program

@Om__saad_ 

@um_fayzza 

@um_maazz",Emirates NBD Exchanger Volunteering Program,Cust,Positive
2037089460995973485,https://x.com/intisar_ma/status/2037089460995973485,https://x.com/intisar_ma,intisar_ma,إنتصار #بالعربي,https://pbs.twimg.com/profile_images/1514738234890280966/iqN82FvB_bigger.jpg,,"@EmiratesNBD_AE FINWELL - Financial well being program with #ENBD

@Om__saad_ 

@Fr638 

@um_maazz","FINWELL - Financial well being program with <a href=""/search?f=tweets&amp;q=%23ENBD"">#ENBD</a>

<a href=""/Om__saad_"" title=""om_saad"">@Om__saad_</a> 

<a href=""/Fr638"" title=""Faris _m"">@Fr638</a> 

<a href=""/um_maazz"" title=""um_maaz"">@um_maazz</a>",False,,['EmiratesNBD_AE'],19h,"Mar 26, 2026 · 8:49 AM UTC",2026-03-26T08:49:00Z,,"['https://x.com/search?f=tweets&q=%23ENBD', 'https://x.com/Om__saad_', 'https://x.com/Fr638', 'https://x.com/um_maazz']",0,0,0,4,ENBD,"FINWELL - Financial well being program with #ENBD

@Om__saad_ 

@Fr638 

@um_maazz",https://x.com/intisar_ma/status/2037089460995973485,"@EmiratesNBD_AE FINWELL - Financial well being program with #ENBD

@Om__saad_ 

@Fr638 

@um_maazz","@EmiratesNBD_AE FINWELL - Financial well being program with #ENBD

@Om__saad_ 

@Fr638 

@um_maazz",FINWELL - Financial well-being program with #ENBD,Cust,Positive
2037089224999186915,https://x.com/intisar_ma/status/2037089224999186915,https://x.com/intisar_ma,intisar_ma,إنتصار #بالعربي,https://pbs.twimg.com/profile_images/1514738234890280966/iqN82FvB_bigger.jpg,,"@EmiratesNBD_AE Via the ENBD X Mobile App.

@um_fayzza 

@um_maazz 

@Om__saad_","Via the ENBD X Mobile App.

<a href=""/um_fayzza"" title=""um_fayzza"">@um_fayzza</a> 

<a href=""/um_maazz"" title=""um_maaz"">@um_maazz</a> 

<a href=""/Om__saad_"" title=""om_saad"">@Om__saad_</a>",False,,['EmiratesNBD_AE'],19h,"Mar 26, 2026 · 8:48 AM UTC",2026-03-26T08:48:00Z,,"['https://x.com/um_fayzza', 'https://x.com/um_maazz', 'https://x.com/Om__saad_']",0,0,0,4,ENBD,"Via the ENBD X Mobile App.

@um_fayzza 

@um_maazz 

@Om__saad_",https://x.com/intisar_ma/status/2037089224999186915,"@EmiratesNBD_AE Via the ENBD X Mobile App.

@um_fayzza 

@um_maazz 

@Om__saad_","@EmiratesNBD_AE Via the ENBD X Mobile App.

@um_fayzza 

@um_maazz 

@Om__saad_",Via the ENBD X Mobile App.,Cust,Neutral
2037088389116420101,https://x.com/um_fayzza/status/2037088389116420101,https://x.com/um_fayzza,um_fayzza,um_fayzza,https://pbs.twimg.com/profile_images/1642503113612427264/VvU4kQoo_bigger.jpg,,"@EmiratesNBD_AE B) 1.89% 

@Om__saad_ 

@intisar_ma 

@um_maazz","B) 1.89% 

<a href=""/Om__saad_"" title=""om_saad"">@Om__saad_</a> 

<a href=""/intisar_ma"" title=""إنتصار #بالعربي"">@intisar_ma</a> 

<a href=""/um_maazz"" title=""um_maaz"">@um_maazz</a>",False,,['EmiratesNBD_AE'],19h,"Mar 26, 2026 · 8:44 AM UTC",2026-03-26T08:44:00Z,,"['https://x.com/Om__saad_', 'https://x.com/intisar_ma', 'https://x.com/um_maazz']",0,0,0,3,ENBD,"B) 1.89% 

@Om__saad_ 

@intisar_ma 

@um_maazz",https://x.com/um_fayzza/status/2037088389116420101,"@EmiratesNBD_AE B) 1.89% 

@Om__saad_ 

@intisar_ma 

@um_maazz","@EmiratesNBD_AE B) 1.89% 

@Om__saad_ 

@intisar_ma 

@um_maazz","The text appears to be in English, but it contains social media handles and a percentage. There is no additional content to translate.",Cust,Neutral
2037087819592851585,https://x.com/um_fayzza/status/2037087819592851585,https://x.com/um_fayzza,um_fayzza,um_fayzza,https://pbs.twimg.com/profile_images/1642503113612427264/VvU4kQoo_bigger.jpg,,"@EmiratesNBD_AE Exchanger Volunteering Program

@Om__saad_ 

@um_maazz 

@intisar_ma","Exchanger Volunteering Program

<a href=""/Om__saad_"" title=""om_saad"">@Om__saad_</a> 

<a href=""/um_maazz"" title=""um_maaz"">@um_maazz</a> 

<a href=""/intisar_ma"" title=""إنتصار #بالعربي"">@intisar_ma</a>",False,,['EmiratesNBD_AE'],19h,"Mar 26, 2026 · 8:42 AM UTC",2026-03-26T08:42:00Z,,"['https://x.com/Om__saad_', 'https://x.com/um_maazz', 'https://x.com/intisar_ma']",0,0,0,3,ENBD,"Exchanger Volunteering Program

@Om__saad_ 

@um_maazz 

@intisar_ma",https://x.com/um_fayzza/status/2037087819592851585,"@EmiratesNBD_AE Exchanger Volunteering Program

@Om__saad_ 

@um_maazz 

@intisar_ma","@EmiratesNBD_AE Exchanger Volunteering Program

@Om__saad_ 

@um_maazz 

@intisar_ma",Emirates NBD Exchanger Volunteering Program,Cust,Positive
2037087309808730569,https://x.com/um_fayzza/status/2037087309808730569,https://x.com/um_fayzza,um_fayzza,um_fayzza,https://pbs.twimg.com/profile_images/1642503113612427264/VvU4kQoo_bigger.jpg,,"@EmiratesNBD_AE FINWELL - Financial well being program with #ENBD

@um_maazz 

@Om__saad_ 

@Fr638","FINWELL - Financial well being program with <a href=""/search?f=tweets&amp;q=%23ENBD"">#ENBD</a>

<a href=""/um_maazz"" title=""um_maaz"">@um_maazz</a> 

<a href=""/Om__saad_"" title=""om_saad"">@Om__saad_</a> 

<a href=""/Fr638"" title=""Faris _m"">@Fr638</a>",False,,['EmiratesNBD_AE'],19h,"Mar 26, 2026 · 8:40 AM UTC",2026-03-26T08:40:00Z,,"['https://x.com/search?f=tweets&q=%23ENBD', 'https://x.com/um_maazz', 'https://x.com/Om__saad_', 'https://x.com/Fr638']",0,0,0,5,ENBD,"FINWELL - Financial well being program with #ENBD

@um_maazz 

@Om__saad_ 

@Fr638",https://x.com/um_fayzza/status/2037087309808730569,"@EmiratesNBD_AE FINWELL - Financial well being program with #ENBD

@um_maazz 

@Om__saad_ 

@Fr638","@EmiratesNBD_AE FINWELL - Financial well being program with #ENBD

@um_maazz 

@Om__saad_ 

@Fr638",FINWELL - Financial well-being program with #ENBD,Cust,Positive
2037086888473821344,https://x.com/hamzzah99/status/2037086888473821344,https://x.com/hamzzah99,hamzzah99,Hamza 💙🤍,https://pbs.twimg.com/profile_images/1628569116847087616/77YITtTX_bigger.jpg,,@EmiratesNBD_AE اكثر من 18 يوم عشان خدمة مدتها 3 ايام لم تنفذ واذا اتصلنا قالو سوف يتم التصعيد وسيتم تفيد طلبك دون جدوى,كيف انحلت المشكلة !! ولم يصلني اي اشعار من البنك لم يتواصل معي احد ولم تحل المشكلة,False,,['EmiratesNBD_AE'],19h,"Mar 26, 2026 · 8:38 AM UTC",2026-03-26T08:38:00Z,,,1,0,0,6,ENBD,كيف انحلت المشكلة !! ولم يصلني اي اشعار من البنك لم يتواصل معي احد ولم تحل المشكلة,https://x.com/hamzzah99/status/2037086888473821344,@EmiratesNBD_AE اكثر من 18 يوم عشان خدمة مدتها 3 ايام لم تنفذ واذا اتصلنا قالو سوف يتم التصعيد وسيتم تفيد طلبك دون جدوى,@EmiratesNBD_AE اكثر من 18 يوم عشان خدمة مدتها 3 ايام لم تنفذ واذا اتصلنا قالو سوف يتم التصعيد وسيتم تفيد طلبك دون جدوى,"More than 18 days for a service that was supposed to take 3 days has not been completed, and when we called, they said it would be escalated and your request would be addressed, but to no avail.",Cust,Negative
2037086283395457236,https://x.com/um_fayzza/status/2037086283395457236,https://x.com/um_fayzza,um_fayzza,um_fayzza,https://pbs.twimg.com/profile_images/1642503113612427264/VvU4kQoo_bigger.jpg,,"@EmiratesNBD_AE Via the ENBD X Mobile App.

@um_maazz 

@Om__saad_ 

@Fr638","Via the ENBD X Mobile App.

<a href=""/um_maazz"" title=""um_maaz"">@um_maazz</a> 

<a href=""/Om__saad_"" title=""om_saad"">@Om__saad_</a> 

<a href=""/Fr638"" title=""Faris _m"">@Fr638</a>",False,,['EmiratesNBD_AE'],19h,"Mar 26, 2026 · 8:36 AM UTC",2026-03-26T08:36:00Z,,"['https://x.com/um_maazz', 'https://x.com/Om__saad_', 'https://x.com/Fr638']",0,0,0,5,ENBD,"Via the ENBD X Mobile App.

@um_maazz 

@Om__saad_ 

@Fr638",https://x.com/um_fayzza/status/2037086283395457236,"@EmiratesNBD_AE Via the ENBD X Mobile App.

@um_maazz 

@Om__saad_ 

@Fr638","@EmiratesNBD_AE Via the ENBD X Mobile App.

@um_maazz 

@Om__saad_ 

@Fr638",Via the ENBD X Mobile App.,Cust,Neutral
2037086066398945628,https://x.com/um_fayzza/status/2037086066398945628,https://x.com/um_fayzza,um_fayzza,um_fayzza,https://pbs.twimg.com/profile_images/1642503113612427264/VvU4kQoo_bigger.jpg,,"@EmiratesNBD_AE Via the ENBD X Mobile App

@um_maazz 

@Om__saad_ 

@Fr638","Via the ENBD X Mobile App

<a href=""/um_maazz"" title=""um_maaz"">@um_maazz</a> 

<a href=""/Om__saad_"" title=""om_saad"">@Om__saad_</a> 

<a href=""/Fr638"" title=""Faris _m"">@Fr638</a>",False,,['EmiratesNBD_AE'],19h,"Mar 26, 2026 · 8:35 AM UTC",2026-03-26T08:35:00Z,,"['https://x.com/um_maazz', 'https://x.com/Om__saad_', 'https://x.com/Fr638']",0,0,0,8,ENBD,"Via the ENBD X Mobile App

@um_maazz 

@Om__saad_ 

@Fr638",https://x.com/um_fayzza/status/2037086066398945628,"@EmiratesNBD_AE Via the ENBD X Mobile App

@um_maazz 

@Om__saad_ 

@Fr638","@EmiratesNBD_AE Via the ENBD X Mobile App

@um_maazz 

@Om__saad_ 

@Fr638",The text appears to be in English and does not require translation.,Cust,Neutral
2037058002759324095,https://x.com/hamzzah99/status/2037058002759324095,https://x.com/hamzzah99,hamzzah99,Hamza 💙🤍,https://pbs.twimg.com/profile_images/1628569116847087616/77YITtTX_bigger.jpg,,لم يتواصل معي احد حتى الآن لإنهاء المشكلة,لم يتواصل معي احد حتى الآن لإنهاء المشكلة,False,,['EmiratesNBD_AE'],21h,"Mar 26, 2026 · 6:44 AM UTC",2026-03-26T06:44:00Z,,,1,0,0,12,ENBD,لم يتواصل معي احد حتى الآن لإنهاء المشكلة,,,لم يتواصل معي احد حتى الآن لإنهاء المشكلة,No one has contacted me yet to resolve the issue.,Cust,Negative
2037148064096415790,https://x.com/emiratesislamic/status/2037148064096415790,https://x.com/emiratesislamic,emiratesislamic,emiratesislamic,https://pbs.twimg.com/profile_images/1526452318874619904/yJhExjro_bigger.jpg,,"Small choices can make a big difference.
Staying aware of your spending helps you stay in control — today and tomorrow.
#FinancialWellbeing #Finwell #Spending  #EmiratesIslamic

To know more, Visit:
https://t.co/XvyZgR87nM https://t.co/qmzRHQJjQ8","Stay safe and bank easily with EI + and businessONLINE.

<a href=""/search?f=tweets&amp;q=%23EmiratesIslamic"">#EmiratesIslamic</a>",False,,,15h,"Mar 26, 2026 · 12:42 PM UTC",2026-03-26T12:42:00Z,,['https://x.com/search?f=tweets&q=%23EmiratesIslamic'],0,0,0,50,EI,"Stay safe and bank easily with EI + and businessONLINE.

#EmiratesIslamic",https://x.com/emiratesislamic/status/2037148064096415790,"Small choices can make a big difference.
Staying aware of your spending helps you stay in control — today and tomorrow.
#FinancialWellbeing #Finwell #Spending  #EmiratesIslamic

To know more, Visit:
https://t.co/XvyZgR87nM https://t.co/qmzRHQJjQ8","Small choices can make a big difference.
Staying aware of your spending helps you stay in control — today and tomorrow.
#FinancialWellbeing #Finwell #Spending  #EmiratesIslamic

To know more, Visit:
https://t.co/XvyZgR87nM https://t.co/qmzRHQJjQ8","Small choices can make a big difference. Staying aware of your spending helps you stay in control — today and tomorrow. #FinancialWellbeing #Finwell #Spending #EmiratesIslamic To know more, visit: https://t.co/XvyZgR87nM https://t.co/qmzRHQJjQ8",Bank,Neutral
2037148052255875186,https://x.com/emiratesislamic/status/2037148052255875186,https://x.com/emiratesislamic,emiratesislamic,emiratesislamic,https://pbs.twimg.com/profile_images/1526452318874619904/yJhExjro_bigger.jpg,,"ابقّ آمناً وأنجز معاملاتك المصرفية بسهولة مع تطبيق + EI ومنصة businessONLINE.

#الإمارات_الإسلامي https://t.co/doPP41VIq6","ابقّ آمناً وأنجز معاملاتك المصرفية بسهولة مع تطبيق + EI ومنصة businessONLINE.

<a href=""/search?f=tweets&amp;q=%23الإمارات_الإسلامي"">#الإمارات_الإسلامي</a>",False,,,15h,"Mar 26, 2026 · 12:41 PM UTC",2026-03-26T12:41:00Z,,['https://x.com/search?f=tweets&q=%23الإمارات_الإسلامي'],0,0,0,43,EI,"ابقّ آمناً وأنجز معاملاتك المصرفية بسهولة مع تطبيق + EI ومنصة businessONLINE.

#الإمارات_الإسلامي",https://x.com/emiratesislamic/status/2037148052255875186,"ابقّ آمناً وأنجز معاملاتك المصرفية بسهولة مع تطبيق + EI ومنصة businessONLINE.

#الإمارات_الإسلامي https://t.co/doPP41VIq6","ابقّ آمناً وأنجز معاملاتك المصرفية بسهولة مع تطبيق + EI ومنصة businessONLINE.

#الإمارات_الإسلامي https://t.co/doPP41VIq6",Stay safe and manage your banking transactions easily with the + EI app and the businessONLINE platform.,Bank,Positive
2037144761212023024,https://x.com/emiratesislamic/status/2037144761212023024,https://x.com/emiratesislamic,emiratesislamic,emiratesislamic,https://pbs.twimg.com/profile_images/1526452318874619904/yJhExjro_bigger.jpg,,"@centralbankuae 
I am left in a precarious situation having no living expenses for the coming weeks after @emiratesislamic bank deducted 100% against my credit card dues without notice. After having a call they have been inconsiderate over my situation.
@JamalIslamic","Dear customer please note that we have replied to you on the same message on the previous post, to serve you 
better please check your private message.",False,,['abuzubayr1987'],15h,"Mar 26, 2026 · 12:28 PM UTC",2026-03-26T12:28:00Z,,,0,0,0,7,EI,"Dear customer please note that we have replied to you on the same message on the previous post, to serve you 
better please check your private message.",https://x.com/emiratesislamic/status/2037144761212023024,"@centralbankuae 
I am left in a precarious situation having no living expenses for the coming weeks after @emiratesislamic bank deducted 100% against my credit card dues without notice. After having a call they have been inconsiderate over my situation.
@JamalIslamic","@centralbankuae 
I am left in a precarious situation having no living expenses for the coming weeks after @emiratesislamic bank deducted 100% against my credit card dues without notice. After having a call they have been inconsiderate over my situation.
@JamalIslamic","I am left in a precarious situation having no living expenses for the coming weeks after Emirates Islamic Bank deducted 100% against my credit card dues without notice. After having a call, they have been inconsiderate about my situation.",Bank,Negative
2037144700109337063,https://x.com/emiratesislamic/status/2037144700109337063,https://x.com/emiratesislamic,emiratesislamic,emiratesislamic,https://pbs.twimg.com/profile_images/1526452318874619904/yJhExjro_bigger.jpg,,"@abuzubayr1987 Hello, we apologize for your recent experience, and we're committed to resolving the issue promptly. Kindly note that we will connect with you on private messaging to serve you better.. We appreciate your patience as we work to assist you effectively.","Hello, we apologize for your recent experience, and we&#39;re committed to resolving the issue promptly. Kindly note that we will connect with you on private messaging to serve you better.. We appreciate your patience as we work to assist you effectively.",False,,['abuzubayr1987'],15h,"Mar 26, 2026 · 12:28 PM UTC",2026-03-26T12:28:00Z,,,0,0,0,6,EI,"Hello, we apologize for your recent experience, and we're committed to resolving the issue promptly. Kindly note that we will connect with you on private messaging to serve you better.. We appreciate your patience as we work to assist you effectively.",https://x.com/emiratesislamic/status/2037144700109337063,"@abuzubayr1987 Hello, we apologize for your recent experience, and we're committed to resolving the issue promptly. Kindly note that we will connect with you on private messaging to serve you better.. We appreciate your patience as we work to assist you effectively.","@abuzubayr1987 Hello, we apologize for your recent experience, and we're committed to resolving the issue promptly. Kindly note that we will connect with you on private messaging to serve you better.. We appreciate your patience as we work to assist you effectively.","Hello, we apologize for your recent experience, and we're committed to resolving the issue promptly. Kindly note that we will connect with you on private messaging to serve you better. We appreciate your patience as we work to assist you effectively.",Bank,Negative
2037131478010929182,https://x.com/kdkingdongmedia/status/2037131478010929182,https://x.com/kdkingdongmedia,kdkingdongmedia,KD Kingdong Media,https://pbs.twimg.com/profile_images/1778323297215848448/5mY7zvci_bigger.jpg,,"May the blessings of Lord Ram fill your life with love, peace &amp; prosperity. Happy Ram Navami!

#RamNavami #JaiShriRam #HappyRamNavami #KdKingdongMedia #LordRam https://t.co/mrdgoxZXdL","KD Media Group brought Emirates Islamic Bank to life across key retail destinations and premium malls in Dubai where strategy meets visibility and every square foot counts.

<a href=""/search?f=tweets&amp;q=%23KDMediaGroup"">#KDMediaGroup</a> <a href=""/search?f=tweets&amp;q=%23EmiratesIslamicBank"">#EmiratesIslamicBank</a> <a href=""/search?f=tweets&amp;q=%23RetailActivation"">#RetailActivation</a> <a href=""/search?f=tweets&amp;q=%23BrandActivation"">#BrandActivation</a> <a href=""/search?f=tweets&amp;q=%23Dubai"">#Dubai</a>",False,,,16h,"Mar 26, 2026 · 11:36 AM UTC",2026-03-26T11:36:00Z,,"['https://x.com/search?f=tweets&q=%23KDMediaGroup', 'https://x.com/search?f=tweets&q=%23EmiratesIslamicBank', 'https://x.com/search?f=tweets&q=%23RetailActivation', 'https://x.com/search?f=tweets&q=%23BrandActivation', 'https://x.com/search?f=tweets&q=%23Dubai']",0,0,0,34,EI,"KD Media Group brought Emirates Islamic Bank to life across key retail destinations and premium malls in Dubai where strategy meets visibility and every square foot counts.

#KDMediaGroup #EmiratesIslamicBank #RetailActivation #BrandActivation #Dubai",https://x.com/kdkingdongmedia/status/2037131478010929182,"May the blessings of Lord Ram fill your life with love, peace &amp; prosperity. Happy Ram Navami!

#RamNavami #JaiShriRam #HappyRamNavami #KdKingdongMedia #LordRam https://t.co/mrdgoxZXdL","May the blessings of Lord Ram fill your life with love, peace &amp; prosperity. Happy Ram Navami!

#RamNavami #JaiShriRam #HappyRamNavami #KdKingdongMedia #LordRam https://t.co/mrdgoxZXdL","May the blessings of Lord Ram fill your life with love, peace, and prosperity. Happy Ram Navami!",Cust,Neutral
2037112769967731076,https://x.com/emiratesislamic/status/2037112769967731076,https://x.com/emiratesislamic,emiratesislamic,emiratesislamic,https://pbs.twimg.com/profile_images/1526452318874619904/yJhExjro_bigger.jpg,,@emiratesislamic @Maersk maersk kanoo emirates why dont you check with your bank why you didn't received it? Your executives saying we didnt received 100 times but atleast for once ask your bank. Your client is stressed.,"Dear customer please note that we have replied to you on the same message on the previous post, to serve you 
better please check your private message.",False,,['dhara_katariya'],17h,"Mar 26, 2026 · 10:21 AM UTC",2026-03-26T10:21:00Z,,,0,0,0,5,EI,"Dear customer please note that we have replied to you on the same message on the previous post, to serve you 
better please check your private message.",https://x.com/emiratesislamic/status/2037112769967731076,@emiratesislamic @Maersk maersk kanoo emirates why dont you check with your bank why you didn't received it? Your executives saying we didnt received 100 times but atleast for once ask your bank. Your client is stressed.,@emiratesislamic @Maersk maersk kanoo emirates why dont you check with your bank why you didn't received it? Your executives saying we didnt received 100 times but atleast for once ask your bank. Your client is stressed.,"Emirates Islamic and Maersk, why don't you check with your bank about why you didn't receive it? Your executives keep saying we didn't receive it, but at least ask your bank once. Your client is stressed.",Bank,Negative
2037112693383967013,https://x.com/emiratesislamic/status/2037112693383967013,https://x.com/emiratesislamic,emiratesislamic,emiratesislamic,https://pbs.twimg.com/profile_images/1526452318874619904/yJhExjro_bigger.jpg,,"@dhara_katariya Hello, we apologize for your recent experience, and we're committed to resolving the issue promptly. Kindly note that we will connect with you on private messaging to serve you better. We appreciate your patience as we work to assist you effectively.","Hello, we apologize for your recent experience, and we&#39;re committed to resolving the issue promptly. Kindly note that we will connect with you on private messaging to serve you better. We appreciate your patience as we work to assist you effectively.",False,,['dhara_katariya'],17h,"Mar 26, 2026 · 10:21 AM UTC",2026-03-26T10:21:00Z,,,0,0,0,4,EI,"Hello, we apologize for your recent experience, and we're committed to resolving the issue promptly. Kindly note that we will connect with you on private messaging to serve you better. We appreciate your patience as we work to assist you effectively.",https://x.com/emiratesislamic/status/2037112693383967013,"@dhara_katariya Hello, we apologize for your recent experience, and we're committed to resolving the issue promptly. Kindly note that we will connect with you on private messaging to serve you better. We appreciate your patience as we work to assist you effectively.","@dhara_katariya Hello, we apologize for your recent experience, and we're committed to resolving the issue promptly. Kindly note that we will connect with you on private messaging to serve you better. We appreciate your patience as we work to assist you effectively.","Hello, we apologize for your recent experience, and we're committed to resolving the issue promptly. Kindly note that we will connect with you on private messaging to serve you better. We appreciate your patience as we work to assist you effectively.",Bank,Negative
2037102014832730391,https://x.com/emiratesislamic/status/2037102014832730391,https://x.com/emiratesislamic,emiratesislamic,emiratesislamic,https://pbs.twimg.com/profile_images/1526452318874619904/yJhExjro_bigger.jpg,,"#ImportantUpdate 

Air India and Air India Express will together operate 24 scheduled and non-scheduled flights, to and from the West Asia region on 24 March 2026.

Read More: https://t.co/XCOMs4UVcb","Hello. Thanks for getting in touch. To ensure your privacy, please note that we will connect with you through the direct message. We&#39;re happy to assist you",False,,['naanrdk'],18h,"Mar 26, 2026 · 9:39 AM UTC",2026-03-26T09:39:00Z,,,0,0,0,19,EI,"Hello. Thanks for getting in touch. To ensure your privacy, please note that we will connect with you through the direct message. We're happy to assist you",https://x.com/emiratesislamic/status/2037102014832730391,"#ImportantUpdate 

Air India and Air India Express will together operate 24 scheduled and non-scheduled flights, to and from the West Asia region on 24 March 2026.

Read More: https://t.co/XCOMs4UVcb","#ImportantUpdate 

Air India and Air India Express will together operate 24 scheduled and non-scheduled flights, to and from the West Asia region on 24 March 2026.

Read More: https://t.co/XCOMs4UVcb",Air India and Air India Express will together operate 24 scheduled and non-scheduled flights to and from the West Asia region on 24 March 2026.,Bank,Neutral
2037094634342744234,https://x.com/abuzubayr1987/status/2037094634342744234,https://x.com/abuzubayr1987,abuzubayr1987,Safwan,https://pbs.twimg.com/abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,,"I was expecting a call back from the account manager of @emiratesislamic , got no calls or messages.
Amazing, how without a notice an unfair 100% deduction is done leaving my family in lurch. I have been a customer since 2016!!!
@JamalIslamic","I was expecting a call back from the account manager of <a href=""/emiratesislamic"" title=""emiratesislamic"">@emiratesislamic</a> , got no calls or messages.
Amazing, how without a notice an unfair 100% deduction is done leaving my family in lurch. I have been a customer since 2016!!!
<a href=""/JamalIslamic"" title=""JAMAL BIN GHALIATA (CEO EMIRATES ISLAMIC BANK)"">@JamalIslamic</a>",False,,"['centralbankuae', 'SanadakUAE']",18h,"Mar 26, 2026 · 9:09 AM UTC",2026-03-26T09:09:00Z,,"['https://x.com/emiratesislamic', 'https://x.com/JamalIslamic']",1,0,0,6,EI,"I was expecting a call back from the account manager of @emiratesislamic , got no calls or messages.
Amazing, how without a notice an unfair 100% deduction is done leaving my family in lurch. I have been a customer since 2016!!!
@JamalIslamic",,,"I was expecting a call back from the account manager of @emiratesislamic , got no calls or messages.
Amazing, how without a notice an unfair 100% deduction is done leaving my family in lurch. I have been a customer since 2016!!!
@JamalIslamic","I was expecting a call back from the account manager of @emiratesislamic, but I received no calls or messages. It's amazing how an unfair 100% deduction can be made without any notice, leaving my family in a difficult situation. I have been a customer since 2016!!! @JamalIslamic",Cust,Negative
